2017-03-24 02:00:02;INFO: Wet enough
2017-03-24 02:30:02;INFO: Wet enough
2017-03-24 03:00:02;INFO: Wet enough
2017-03-24 03:30:02;INFO: Wet enough
2017-03-24 04:00:03;INFO: Wet enough
2017-03-24 04:30:02;INFO: Wet enough
2017-03-25 02:00:03;INFO: Watering 60
2017-03-25 02:30:03;INFO: Watering 60
2017-03-25 03:00:02;INFO: Watering 60
2017-03-25 03:30:03;INFO: Watering 60
2017-03-25 04:00:02;INFO: Watering 60
2017-03-25 04:30:03;INFO: Watering 60
2017-03-26 02:00:03;INFO: Watering 60
2017-03-26 02:30:02;INFO: Watering 60
2017-03-26 03:00:02;INFO: Watering 60
2017-03-26 03:30:03;INFO: Watering 60
2017-03-26 04:00:02;INFO: Watering 60
2017-03-26 04:30:03;INFO: Watering 60
2017-03-27 02:00:03;INFO: Watering 60
2017-03-27 02:20:02;INFO: Watering 60
2017-03-27 02:40:02;INFO: Watering 60
2017-03-27 03:00:02;INFO: Watering 60
2017-03-27 03:20:02;INFO: Watering 60
2017-03-27 03:40:03;INFO: Watering 60
2017-03-27 04:00:02;INFO: Watering 60
2017-03-27 04:20:03;INFO: Watering 60
2017-03-27 04:40:02;INFO: Watering 60
2017-03-27 05:00:03;INFO: Watering 60
2017-03-27 05:20:02;INFO: Watering 60
2017-03-27 05:40:02;INFO: Watering 60
2017-03-28 02:00:02;INFO: Wet enough
2017-03-28 02:20:03;INFO: Wet enough
2017-03-28 02:40:02;INFO: Wet enough
2017-03-28 03:00:02;INFO: Wet enough
2017-03-28 03:20:02;INFO: Wet enough
2017-03-28 03:40:03;INFO: Wet enough
2017-03-28 04:00:02;INFO: Wet enough
2017-03-28 04:20:03;INFO: Wet enough
2017-03-28 04:40:02;INFO: Wet enough
2017-03-28 05:00:03;INFO: Wet enough
2017-03-28 05:20:02;INFO: Wet enough
2017-03-28 05:40:03;INFO: Wet enough
2017-03-28 23:37:19;INFO: Wet enough
2017-03-29 02:00:02;INFO: Watering 60
2017-03-29 02:20:02;INFO: Watering 60
2017-03-29 02:40:03;INFO: Watering 60
2017-03-29 03:00:02;INFO: Watering 60
2017-03-29 03:20:03;INFO: Watering 60
2017-03-29 03:40:02;INFO: Wet enough
2017-03-29 04:00:03;INFO: Watering 60
2017-03-29 04:20:02;INFO: Watering 60
2017-03-29 04:40:02;INFO: Watering 60
2017-03-29 05:00:02;INFO: Watering 60
2017-03-29 05:20:02;INFO: Watering 60
2017-03-29 05:40:03;INFO: Watering 60
2017-03-30 02:00:03;INFO: Wet enough
2017-03-30 02:20:02;INFO: Wet enough
2017-03-30 02:40:03;INFO: Watering 60
2017-03-30 03:00:02;INFO: Wet enough
2017-03-30 03:20:03;INFO: Wet enough
2017-03-30 03:40:02;INFO: Wet enough
2017-03-30 04:00:03;INFO: Wet enough
2017-03-30 04:20:02;INFO: Wet enough
2017-03-30 04:40:03;INFO: Wet enough
2017-03-30 05:00:02;INFO: Wet enough
2017-03-30 05:20:02;INFO: Wet enough
2017-03-30 05:40:02;INFO: Wet enough
2017-03-31 02:00:02;INFO: Wet enough
2017-03-31 02:20:03;INFO: Wet enough
2017-03-31 02:40:02;INFO: Wet enough
2017-03-31 03:00:02;INFO: Wet enough
2017-03-31 03:20:02;INFO: Wet enough
2017-03-31 03:40:03;INFO: Wet enough
2017-03-31 04:00:02;INFO: Wet enough
2017-03-31 04:20:03;INFO: Wet enough
2017-03-31 04:40:02;INFO: Wet enough
